1,TẬP ĐOÀN VINGROUP - CTCP,Nguyễn Việt Quang,0101245486,Kinh doanh bất động sản
335,CÔNG TY CP TẬP ĐOÀN GIỐNG CÂY TRỒNG VIỆT NAM,Trần Kim Liên,0101449271,Hoạt động nông nghiệp khác
336,CÔNG TY CP ĐẦU TƯ VÀ KINH DOANH THÉP NHÂN LUẬT,Phan Châu Luật,0400102616,"Kinh doanh kim loại, sắt thép, kim khí…"
337,CÔNG TY CP BẢO HIỂM VIỄN ĐÔNG,Đặng Diệp Đại Khoa,0303099446,Bảo hiểm
338,CÔNG TY CP SẢN XUẤT VÀ CÔNG NGHỆ NHỰA PHA LÊ,Mai Thanh Phương - Chủ tịch HĐQT,0103018538,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
339,CÔNG TY CP ĐẦU TƯ VÀ XÂY DỰNG TIỀN GIANG,Trần Hoàng Huân,1200526842,Xây dựng
340,BMB STEEL,Trần Lê Quốc Thái,3700778489,Xây dựng
341,CÔNG TY CP TẬP ĐOÀN AUSTDOOR,Dương Quốc Tuấn,0101306139,"Sản xuất, kinh doanh vật liệu xây dựng"
342,CÔNG TY TNHH SAO MAI SUPER FEED,Lê Thị Phượng,1401976866,"Sản xuất, kinh doanh thức ăn chăn nuôi"
343,CÔNG TY CP SADICO CẦN THƠ,Nguyễn Văn Cường,1800155452,"Sản xuất, kinh doanh trang phục"
344,NGÂN HÀNG TMCP SÀI GÒN CÔNG THƯƠNG,Dương Xuân Minh,0300610408,Ngân hàng
345,CÔNG TY CP TẬP ĐOÀN NHỰA ĐÔNG Á,Nguyễn Bá Hùng,0101099228,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
346,CÔNG TY TNHH THƯƠNG MẠI THÉP TOÀN THẮNG,Đoàn Danh Tuấn,0301424404,"Kinh doanh kim loại, sắt thép, kim khí…"
347,CÔNG TY TÀI CHÍNH CP ĐIỆN LỰC,Lương Hải Sinh,0102806367,Ngân hàng
348,CÔNG TY CP CHỨNG KHOÁN BẢN VIỆT,Tô Hải,0305299779,Chứng khoán
349,CÔNG TY CP VẬN TẢI DẦU KHÍ THÁI BÌNH DƯƠNG,Lê Mạnh Tuấn,0305475110,Vận tải đường biển
350,CÔNG TY CP DỆT 10/10,Dương Văn Bình,0100100590,"Sản xuất, kinh doanh trang phục"
351,CÔNG TY CP THƯƠNG MẠI XUẤT NHẬP KHẨU DẦU KHÍ MINH ĐỨC,Trần Đức Dũng,0313094165,Kinh doanh xăng dầu và các sản phẩm liên quan
352,TỔNG CÔNG TY XÂY DỰNG BẠCH ĐẰNG,Nguyễn Trọng Khải,0200157840,Xây dựng
353,TỔNG CÔNG TY ĐỨC GIANG - CTCP,Hoàng Vệ Dũng,0100101403,"Sản xuất, kinh doanh trang phục"
354,CÔNG TY CP SCI,Nguyễn Văn Phúc,0101405355,Xây dựng
355,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT GIẤY KHẢI HOÀN,Ung Thị Thu Mỹ,0306012059,"Sản xuất, kinh doanh giấy và các sản phẩm từ giấy"
356,CÔNG TY TNHH RITA VÕ,Võ Mậu Quốc Duy,0302802627,"Sản xuất, kinh doanh vật liệu xây dựng"
357,CÔNG TY CP DATVIET MEDIA,Đào Văn Kính,0304752594,Quảng cáo và nghiên cứu thị trường
358,CÔNG TY CP VIỄN THÔNG - TIN HỌC BƯU ĐIỆN (CTIN),Hà Thanh Hải,0100683374,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
359,CÔNG TY CP HẢI ĐĂNG,Thái Trường Giang,3900513521,Xây dựng
360,CÔNG TY CP THIỆN PHÚ SĨ,Trần Thị Xuân Hạ,0303376241,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
361,CÔNG TY TNHH XÂY DỰNG TUẤN LÊ,Lê Anh Tuấn,0307859271,Xây dựng
362,CÔNG TY CP DƯỢC - THIẾT BỊ Y TẾ ĐÀ NẴNG,Tống Viết Phải,0400101404,"Kinh doanh, phân phối dược phẩm, thiết bị y tế"
363,CÔNG TY CP VẬN TẢI SẢN PHẨM KHÍ QUỐC TẾ,Đoàn Đức Trọng,0305390530,Vận tải đường biển
364,CÔNG TY CP XÂY DỰNG CDC,Trần Văn Trường,0105283073,Xây dựng
365,CÔNG TY CP DẦU THỰC VẬT TÂN BÌNH,Trương Hoàng Minh,0303587122,"Sản xuất, chế biến và kinh doanh dầu ăn, mỡ động thực vật"
366,CÔNG TY CP XÂY DỰNG PHỤC HƯNG HOLDINGS,Trần Hồng Phúc,0101311315,Xây dựng
367,CÔNG TY TNHH TNI KING COFFEE,Lê Hoàng Diệp Thảo,0313743966,"Sản xuất, chế biến và kinh doanh đồ uống không cồn"
368,CÔNG TY CP ĐỊA ỐC PHÚ LONG,Phùng Chu Cường,0303739921,Kinh doanh bất động sản
369,CÔNG TY CP TỔNG CÔNG TY MAY ĐỒNG NAI,Bùi Thế Kích,3600506058,"Sản xuất, kinh doanh trang phục"
370,CÔNG TY CP XUẤT NHẬP KHẨU THUẬN MINH,Huỳnh Bảo Trọng,0309828977,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
371,CÔNG TY CỔ PHẦN SEAREFICO,Nguyễn Thị Thanh Hường,0301825452,Hoạt động xây dựng khác
372,CÔNG TY TNHH THƯƠNG MẠI THÉP NAM VIỆT,Đào Minh Hiếu,0301985093,"Kinh doanh kim loại, sắt thép, kim khí…"
373,CÔNG TY TNHH CỎ MAY LAI VUNG,Phan Minh Thiện,1401598685,"Sản xuất, kinh doanh thức ăn chăn nuôi"
374,CÔNG TY TNHH THƯƠNG MẠI VÀ VẬN TẢI THÁI TÂN,Nguyễn Thanh Nga,0101188943,Bán lẻ khác
375,CÔNG TY CP CHỨNG KHOÁN TÂN VIỆT,Nguyễn Tiến Thành,0102117529,Chứng khoán
376,CÔNG TY CP XÂY LẮP VÀ VẬT TƯ XÂY DỰNG,Hoàng Thị Bạch Tuyết,0300588664,Xây dựng
377,CÔNG TY CP ĐẦU TƯ MAI TIẾN PHÁT,Mai Văn Phục,0309930593,"Sản xuất, kinh doanh thiết bị điện"
378,CÔNG TY TNHH KIẾN VƯƠNG,Nguyễn Tuấn Cường,0304355389,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
379,CÔNG TY CP PI CO,Trịnh Đức Tuấn,0102018260,"Bán lẻ điện tử, điện lạnh, viễn thông, công nghệ thông tin"
380,CÔNG TY CP TẬP ĐOÀN C.E.O,Đoàn Văn Minh,0101183550,Kinh doanh bất động sản
381,CÔNG TY CP DƯỢC PHẨM IMEXPHARM,Trần Thị Đào,1400384433,"Sản xuất dược phẩm, thiết bị y tế"
382,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TIN HỌC AN PHÁT,Lê Thị Hương Giang,0101468933,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
383,TỔNG CÔNG TY CP BẢO HIỂM HÀNG KHÔNG,Trần Trọng Dũng,0102737963,Bảo hiểm
384,CÔNG TY CP XÂY DỰNG SCG,Lê Văn Nam,0108704763,Xây dựng
385,CÔNG TY CP XÂY DỰNG VÀ CÔNG NGHIỆP NSN,Thạch Hoàng Ngọc,0101428070,Hoạt động xây dựng khác
386,CÔNG TY TNHH THƯƠNG MẠI VÀ SẢN XUẤT HOÀNG MAI,Nguyễn Thị Tuyết Mai,0101179473,"Sản xuất, chế biến và kinh doanh bánh kẹo"
387,TỔNG CÔNG TY CP BẢO HIỂM BẢO LONG,Phan Quốc Dũng,0301458065,Bảo hiểm
388,CÔNG TY CP KHOÁNG SẢN VÀ XÂY DỰNG BÌNH DƯƠNG,Trần Đình Hà,3700148825,Khai khoáng khác và kinh doanh các sản phẩm khác từ khai khoáng
389,CÔNG TY CP CAO SU SAO VÀNG,Mai Chiến Thắng,0100100625,"Sản xuất, kinh doanh cao su và sản phẩm từ cao su"
390,CÔNG TY CP CÔNG NGHIỆP Á MỸ,Đinh Quốc Tuấn,2500552524,"Sản xuất, kinh doanh vật liệu xây dựng"
391,CÔNG TY CP THUẬN ĐỨC,Nguyễn Đức Cường,0900264799,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
392,CÔNG TY CP DAMSAN,Vũ Huy Đông,1000389853,"Sản xuất, kinh doanh sợi, sản phẩm dệt"
393,CÔNG TY CP THƯƠNG MẠI THÉP INDECO,Đào Đình Đông,0313562014,"Kinh doanh kim loại, sắt thép, kim khí…"
394,CÔNG TY TNHH CHẾ BIẾN DỪA LƯƠNG QUỚI,Cù Văn Thành,1300230895,"Sản xuất, chế biến và kinh doanh thực phẩm khác"
395,CÔNG TY CP GIẤY VIỆT TRÌ,Nguyễn Văn Hiện,2600107284,"Sản xuất, kinh doanh giấy và các sản phẩm từ giấy"
396,CÔNG TY CP CMC,Nguyễn Quang Huy,2600106523,"Sản xuất, kinh doanh vật liệu xây dựng"
397,CÔNG TY CP KỸ THUẬT XÂY DỰNG DINCO,Lê Trường Kỹ,0400461301,Xây dựng
398,CÔNG TY CP KOSY,Nguyễn Việt Cường,0102681319,Kinh doanh bất động sản
399,CÔNG TY CP TẬP ĐOÀN F.I.T,Nguyễn Thị Minh Nguyệt,0102182140,Dịch vụ tài chính khác
400,CÔNG TY CP BIBICA,Nguyễn Quốc Hoàng,3600363970,"Sản xuất, chế biến và kinh doanh bánh kẹo"
401,CÔNG TY TNHH VINA,Phạm Đức Ngữ,3600364780,"Sản xuất, kinh doanh thức ăn chăn nuôi"
402,CÔNG TY CP DƯỢC - TRANG THIẾT BỊ Y TẾ BÌNH ĐỊNH,Phạm Thị Thanh Hương,4100259564,"Sản xuất dược phẩm, thiết bị y tế"
403,CÔNG TY TNHH THƯƠNG MẠI DƯỢC PHẨM ĐÔNG Á,Lê Minh Nguyệt,0100274124,"Kinh doanh, phân phối dược phẩm, thiết bị y tế"
404,CÔNG TY CP PHÂN BÓN VÀ HÓA CHẤT DẦU KHÍ MIỀN BẮC,Cao Trung Kiên,0102886450,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
405,CÔNG TY CP TRUYỀN THÔNG TK - L,Nguyễn Thị Trúc Mai,0300993574,Quảng cáo và nghiên cứu thị trường
406,CÔNG TY TNHH CÔNG NGHIỆP MINH HƯNG,Lâm Đạo Minh,1201044062,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
407,CÔNG TY CP TƯ VẤN D.P,Trần Song Hải,0302273109,"Sản xuất, kinh doanh thiết bị điện"
408,CÔNG TY TNHH THƯƠNG MẠI KIM ĐỨC,Lê Thị Hiền Lương,0301921780,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
409,CÔNG TY CP PHÁT TRIỂN ĐẦU TƯ XÂY DỰNG HT,Tôn Thất Nhật Minh,0314637978,Xây dựng
410,CÔNG TY CP DỊCH VỤ HÀNG HẢI HÀNG KHÔNG CON CÁ HEO,Trần Đăng Nam,0305358801,Hoạt động khác hỗ trợ cho vận tải
411,CÔNG TY CP VẬT LIỆU XÂY DỰNG VÀ TRANG TRÍ NỘI THẤT TP. HỒ CHÍ MINH,Huỳnh Văn Tư,0302495140,"Sản xuất, kinh doanh vật liệu xây dựng"
412,CÔNG TY CP TẬP ĐOÀN NGỌC DIỆP,Trần Thị Thu Diệp,0901019782,"Sản xuất, kinh doanh vật liệu xây dựng"
413,CÔNG TY CP XNK MÁY VÀ PHỤ TÙNG,Trần Viết Hưng,0100107275,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
414,CÔNG TY TNHH HOÀNG ĐẠI VƯƠNG,Nguyễn Đức Hậu,3600697236,"Sản xuất, kinh doanh giấy và các sản phẩm từ giấy"
415,CÔNG TY CP XÂY DỰNG 47,Dương Minh Quang,4100258747,Xây dựng
416,CÔNG TY TNHH CÁ NGỪ VIỆT NAM,Nguyễn Văn Dư,4201620427,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
417,CÔNG TY CP HÓA - DƯỢC PHẨM MEKOPHAR,Huỳnh Thị Lan,0302533156,"Sản xuất dược phẩm, thiết bị y tế"
418,CÔNG TY CP CÔNG NGHIỆP ĐÔNG HƯNG,Hà Duy Hưng,3700820571,"Sản xuất, kinh doanh sản phẩm da giầy"
419,CÔNG TY CP BAO BÌ VÀ IN NÔNG NGHIỆP,Lê Duy Toàn,0101508664,"In ấn, xuất bản"
420,CÔNG TY CP ĐẦU TƯ HẠ TẦNG GIAO THÔNG ĐÈO CẢ,Nguyễn Xuân Hưởng,0400101965,Xây dựng
421,CÔNG TY CP VẬN TẢI VÀ XẾP DỠ HẢI AN,Tạ Mạnh Cường,0103818809,"Kho bãi, bốc xếp hàng hóa"
422,CÔNG TY CP LOGISTICS VINALINK,Nguyễn Nam Tiến,0301776205,Hoạt động khác hỗ trợ cho vận tải
423,CÔNG TY CP ĐẦU TƯ VÀ XÂY DỰNG VINA2,Nguyễn Khắc Hải,0100105895,Xây dựng
424,CÔNG TY CP TẬP ĐOÀN SƠN HÀ XANH,Nguyễn Nam Hải,2500209363,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
425,CÔNG TY CP TẬP ĐOÀN ĐẠI DƯƠNG,Lò Hồng Hiệp,0102278484,Kinh doanh bất động sản
426,CÔNG TY CP NHÔM ĐÔ THÀNH,Lê Ánh Tuyết,0100510501,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
427,CÔNG TY CP GẠCH MEN V.T.C,Trần Hiền Phong,3600723398,"Sản xuất, kinh doanh vật liệu xây dựng"
428,CÔNG TY CP SIÊU THANH,Phạm Vĩnh Phú,0302563707,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
429,CÔNG TY TNHH TM QUỐC TẾ THỦY LINH,Nguyễn Anh Linh,0101099475,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
430,CÔNG TY CP DƯỢC PHẨM AN THIÊN,Trần Ngọc Dũng,0305706103,"Kinh doanh, phân phối dược phẩm, thiết bị y tế"
431,CÔNG TY TNHH THANG MÁY & THIẾT BỊ THĂNG LONG,Lê Minh Hùng,0101130774,"Sản xuất, kinh doanh vật liệu xây dựng"
432,CÔNG TY CP DỊCH VỤ HÀNG KHÔNG SÂN BAY TÂN SƠN NHẤT (SASCO),Đoàn Thị Mai Hương,0301123125,Bán lẻ
433,CÔNG TY TNHH CỬA SỔ VIỆT CHÂU Á ASEANWINDOW,Hà Thị Diệu Linh,0308779300,"Sản xuất, kinh doanh vật liệu xây dựng"
434,CÔNG TY CP TẬP ĐOÀN TƯ VẤN ĐẦU TƯ XÂY DỰNG KIÊN GIANG,Phạm Thị Như Phượng,1700113586,Dịch vụ khác
435,CÔNG TY CP CHỨNG KHOÁN MB,Trần Hải Hà,0106393583,Chứng khoán
436,CÔNG TY CP ĐẠI HỮU,Đức Minh Đạo,0101206367,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
437,CÔNG TY CP DỊCH VỤ NÔNG NGHIỆP BÌNH THUẬN,Nguyễn Nhật Huy,3400382278,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
438,CÔNG TY CP TUẤN ĐẠT,Trần Thị Dung,4000378744,"Sản xuất, kinh doanh trang phục"
439,CÔNG TY TÀI CHÍNH CỔ PHẦN TÍN VIỆT,Hồ Minh Tâm,0102766770,Dịch vụ tài chính khác
440,CÔNG TY CP TẬP ĐOÀN NAGAKAWA,Nguyễn Thị Huyền Thương,2500217389,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
441,CÔNG TY CP ĐẦU TƯ QUỐC TẾ VÀ XUẤT NHẬP KHẨU DHT,Nguyễn Anh Dũng,0102036100,"Sản xuất, kinh doanh gỗ, sản phẩm từ gỗ và nội thất"
442,CÔNG TY CP ĐẦU TƯ VCN,Nguyễn Khánh Toàn,4200644489,Kinh doanh bất động sản
443,CÔNG TY CP DƯỢC PHẨM NAM HÀ,Hà Linh,0600206147,"Sản xuất dược phẩm, thiết bị y tế"
444,CÔNG TY CP ĐẦU TƯ XÂY DỰNG BCONS,Lê Như Thạch,0312173537,Xây dựng
445,CÔNG TY CP ĐÔNG GIANG,Vũ Hồng Quân,0900220897,"Sản xuất, kinh doanh thiết bị điện"
446,CÔNG TY TNHH MTV THƯƠNG MẠI THÀNH PHÁT,Đặng Phú Quý,4300369451,"Sản xuất, chế biến và kinh doanh đồ uống có cồn"
447,CÔNG TY CP VINAFCO,Phạm Thị Lan Hương,0100108504,Vận tải đường bộ
448,CÔNG TY CP ĐẦU TƯ XÂY DỰNG SOL E&C,Lê Chí Trung,0313541575,Xây dựng
449,TỔNG CÔNG TY THƯƠNG MẠI HÀ NỘI - CTCP,Vũ Thanh Sơn,0100101273,"Bán lẻ hàng tiêu dùng nhanh trong siêu thị, cửa hàng tiện lợi, chợ truyền thông"
450,CÔNG TY CP XÂY DỰNG AN PHÚ GIA,Hứa Đình Tuấn,0304172307,Xây dựng
451,CÔNG TY CP XÂY LẮP THƯƠNG MẠI 2,Đinh Viết Duy,0300584155,Xây dựng
452,CÔNG TY CP DƯỢC MEDIPHARCO,Phan Thị Minh Tâm,3300101406,"Kinh doanh, phân phối dược phẩm, thiết bị y tế"
453,CÔNG TY CP AZB,Trần Minh Nhơn,0310734321,Xây dựng
454,CÔNG TY CP THIẾT BỊ VẬT TƯ Y TẾ THANH HOÁ,Nguyễn Văn Mong,2800588271,"Kinh doanh, phân phối dược phẩm, thiết bị y tế"
455,CÔNG TY TNHH TRUYỀN THÔNG BEE,Nguyễn Tấn Thái,0314115227,"Truyền hình, phát thanh, phim ảnh"
456,CÔNG TY TNHH DELOITTE VIỆT NAM,Phạm Văn Thinh,0100112500,Dịch vụ khác
456,CÔNG TY TNHH SẢN XUẤT TẬP ĐOÀN ĐẠI VIỆT,Ngô Xuân Mạnh,1101928050,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
457,CÔNG TY CP BÊ TÔNG 620 CHÂU THỚI,Trần Thanh Vũ,1500419552,"Sản xuất, kinh doanh vật liệu xây dựng"
458,CÔNG TY CP CƠ ĐIỆN ĐOÀN NHẤT,Nguyễn Duy Pháp,0305289273,Hoạt động xây dựng khác
459,CÔNG TY CP BÓNG ĐÈN ĐIỆN QUANG,Hồ Quỳnh Hưng,0300363808,"Sản xuất, kinh doanh thiết bị điện"
460,CÔNG TY CP DƯỢC PHẨM OPC,Nguyễn Chí Linh,0302560110,"Sản xuất dược phẩm, thiết bị y tế"
461,CÔNG TY CP KHÓA VIỆT - TIỆP,Nguyễn Văn Tuấn,0100100537,"Sản xuất, kinh doanh đồ dùng gia đình"
461,CÔNG TY CP GIAO DỊCH HÀNG HÓA TÂY NGUYÊN,Đỗ Văn Thắng,6001552050,"Sản xuất, chế biến và kinh doanh đồ uống không cồn"
462,CÔNG TY CP NHẬT TIẾN,Nguyễn Lê Thụy,0200919993,"Kinh doanh kim loại, sắt thép, kim khí…"
463,CÔNG TY CP DÂY CÁP ĐIỆN DAPHACO,Đào Quang Huy,0302008774,"Sản xuất, kinh doanh thiết bị điện"
464,CÔNG TY TNHH THƯƠNG MẠI VÀ SẢN XUẤT DẦU THỰC VẬT MINH HUÊ,Tăng Quốc Khánh,0304391796,"Sản xuất, chế biến và kinh doanh dầu ăn, mỡ động thực vật"
465,MINH HƯNG GROUP,Phạm Tú Anh,1200748517,"Sản xuất, kinh doanh hóa chất khác"
466,CÔNG TY CP TẬP ĐOÀN ĐUA FAT,Lê Duy Hưng,0104008162,Xây dựng
467,CÔNG TY CP ĐẦU TƯ XÂY DỰNG HẠ TẦNG VÀ PHÁT TRIỂN NÔNG THÔN,Nguyễn Đức Hà,0101093709,"Sản xuất, kinh doanh vật liệu xây dựng"
468,CÔNG TY CP HỢP NHẤT QUỐC TẾ,Bùi Đức Ngoãn,0305141894,"Bưu chính, chuyển phát"
469,CÔNG TY CP SƠN HẢI PHÒNG,Nguyễn Văn Dũng,0200575580,"Sản xuất, kinh doanh hóa chất khác"
470,TỔNG CÔNG TY CỔ PHẦN MIỀN TRUNG,Nguyễn Hữu Vinh,2800976203,Xây dựng
471,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ HACOM,Đặng Tiến Trung,0101161194,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
472,CÔNG TY CP VILACONIC,Hoàng Văn Ngoạn,2901274715,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
473,CÔNG TY CP BÊ TÔNG LY TÂM THỦ ĐỨC 1,Nguyễn Ngọc Hùng,3700912751,"Sản xuất, kinh doanh vật liệu xây dựng"
474,CÔNG TY CP TIẾN HƯNG,Desmond Nguyen,2300223949,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
475,CÔNG TY CP SAO THÁI DUONG,Nguyễn Hữu Thắng,0101252356,"Sản xuất dược phẩm, thiết bị y tế"
476,CÔNG TY CP XÂY DỰNG CBC,Đỗ Văn Cường,0313717010,Xây dựng
477,CÔNG TY CP CÔNG NÔNG NGHIỆP TIẾN NÔNG,Nguyễn Hồng Phong,2800142141,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
478,CÔNG TY CP MAY VIỆT THỊNH,Nguyễn Đình Chương,0303614739,"Sản xuất, kinh doanh trang phục"
479,CÔNG TY TNHH FSI VIỆT NAM,Trần Hoàng Giang,0103812250,"Sản xuất, kinh doanh hóa chất khác"
480,CÔNG TY CP DỊCH VỤ CÔNG NGHỆ TIN HỌC HPT,Đinh Hà Duy Linh,0301447426,Hoạt động thông tin khác
481,CÔNG TY CP DẦU KHÍ THÁI DƯƠNG,Lê Minh Hiếu,2400345718,Kinh doanh xăng dầu và các sản phẩm liên quan
482,CÔNG TY CP MIZA,Nguyễn Tuấn Minh,0105028958,"Sản xuất, kinh doanh giấy và các sản phẩm từ giấy"
483,CÔNG TY CP VẬN TẢI 1 TRACO,Đỗ Minh Tuấn,0200380768,Hoạt động khác hỗ trợ cho vận tải
484,CÔNG TY CP NỘI THẤT 190,Ngô Duy Hưng,0200656938,"Sản xuất, kinh doanh gỗ, sản phẩm từ gỗ và nội thất"
485,CÔNG TY TNHH XÂY DỰNG LÊ PHAN,Phan Xuân Lộc,0301125316,"Sản xuất, kinh doanh vật liệu xây dựng"
486,CÔNG TY CP THƯƠNG MẠI DỊCH VỤ THIÊN NAM HOÀ,Nguyễn Trần Thảo Nguyên,0302429934,"Sản xuất, kinh doanh thiết bị điện"
487,CÔNG TY TNHH XE ĐIỆN XE MÁY DETECH,Đinh Văn Bắc,0900189171,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
488,CÔNG TY CỔ PHẦN ĐẦU TƯ EVERLAND,Nguyễn Thúc Cẩn,0104228175,Kinh doanh bất động sản
489,CÔNG TY TNHH NHỰA LONG THÀNH,Phạm Văn Mười,0301275199,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
490,CÔNG TY TNHH DINH DƯỠNG QUỐC TẾ VIỆT ĐỨC,Phạm Trần Sum,0102075540,"Sản xuất, kinh doanh thức ăn chăn nuôi"
491,CÔNG TY CP TỔNG CÔNG TY XÂY DỰNG THĂNG LONG,Nguyễn Đức Kiên,0100105020,Xây dựng
492,CÔNG TY TNHH BẢO TÍN MINH CHÂU,Vũ Minh Châu,0100683952,"Bán lẻ vàng, bạc và kim loại quý khác"
493,CÔNG TY TNHH THƯƠNG MẠI THÉP ĐẠI TOÀN THẮNG,Đoàn Danh Hồng,0301893928,"Kinh doanh kim loại, sắt thép, kim khí…"
494,CÔNG TY CP TÔ THÀNH PHÁT,Lý Nguyệt Anh,0301521415,"Sản xuất, kinh doanh vật liệu xây dựng"
495,CÔNG TY CP THIẾT KẾ VÀ XÂY DỰNG GIZA VIỆT NAM,Ngô Hữu Tiệp,0106300187,Xây dựng
496,CÔNG TY CP SẢN XUẤT THƯƠNG MẠI SÀI GÒN,Nguyễn Thành Vinh,0302776127,"Sản xuất, kinh doanh vật liệu xây dựng"
497,CÔNG TY CP IN VÀ BAO BÌ MỸ CHÂU,Trịnh Hữu Minh,0301671386,Hoạt động công nghiệp khác
498,CÔNG TY CỔ PHẦN MẠC TÍCH,Dương Quốc Bảo,0301096513,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
499,CÔNG TY TNHH XÂY DỰNG CÔNG TRÌNH HÙNG VƯƠNG,Nguyễn Anh Tài,0301115156,"Sản xuất, kinh doanh vật liệu xây dựng"
500,CÔNG TY TNHH ONPOINT,Trần Vũ Quang,0314709816,Bán lẻ khác
